"Gene.stable.ID","HGNC.symbol"
"ENSMUSG00000027225","DUOXA2"
"ENSMUSG00000118670","MUC19"
"ENSMUSG00000026377","NIFK"
"ENSMUSG00000006221","HSPB7"
"ENSMUSG00000053113","SOCS3"
"ENSMUSG00000102312","PCDHA3"
"ENSMUSG00000020155","KCNMB1"
"ENSMUSG00000034121","MKS1"
"ENSMUSG00000030409","DMPK"
"ENSMUSG00000027248","PDIA3"
"ENSMUSG00000096621","S100A9"
"ENSMUSG00000013622","ATRAID"
"ENSMUSG00000046694","TENT5B"
"ENSMUSG00000049291","PRSS38"
"ENSMUSG00000088253","RNU6-700P"
"ENSMUSG00000088253","RNU6-1297P"
"ENSMUSG00000041075","FZD7"
"ENSMUSG00000031970","DBNDD1"
"ENSMUSG00000041773","ENC1"
"ENSMUSG00000026415","FCAMR"
"ENSMUSG00000032534","CEP63"
"ENSMUSG00000088349","RNU6-369P"
"ENSMUSG00000049307","FUT4"
"ENSMUSG00000021493","PDLIM7"
"ENSMUSG00000023286","UBE2J2"
"ENSMUSG00000013275","SLC41A1"
"ENSMUSG00000004098","COL5A3"
"ENSMUSG00000022262","DNAH5"
"ENSMUSG00000119670","RNVU1-1"
"ENSMUSG00000119670","RNVU1-31"
"ENSMUSG00000006490","PRL"
"ENSMUSG00000014704","HOXA2"
"ENSMUSG00000053375","ATP6V1E2"
"ENSMUSG00000070643","SOX13"
"ENSMUSG00000053158","FES"
"ENSMUSG00000038828","TMEM214"
"ENSMUSG00000026688","MGST3"
"ENSMUSG00000075284","WIPF1"
"ENSMUSG00000056379","TAAR1"
"ENSMUSG00000022181","C6"
"ENSMUSG00000038676","UCN"
"ENSMUSG00000026309","ILKAP"
"ENSMUSG00000056643","CHST13"
"ENSMUSG00000027951","ADAR"
"ENSMUSG00000074062","FBXW12"
"ENSMUSG00000058297","SPOCK2"
"ENSMUSG00000032512","WDR48"
"ENSMUSG00000034342","CBL"
"ENSMUSG00000070379","OR3A1"
"ENSMUSG00000079594","CSTA"
"ENSMUSG00000001017","CHTOP"
"ENSMUSG00000026270","CAPN10"
"ENSMUSG00000044921","RASSF9"
"ENSMUSG00000051527","USP29"
"ENSMUSG00000060688","OR14C36"
"ENSMUSG00000066687","ZBTB16"
"ENSMUSG00000058914","C1QTNF3-AMACR"
"ENSMUSG00000058914","C1QTNF3"
"ENSMUSG00000025237","PARP6"
"ENSMUSG00000047959","KCNA3"
"ENSMUSG00000025912","MYBL1"
"ENSMUSG00000026495","EFCAB2"
"ENSMUSG00000042189","TEKT3"
"ENSMUSG00000014361","MERTK"
"ENSMUSG00000090206","TEPP"
"ENSMUSG00000038976","PPP1R9B"
"ENSMUSG00000026950","NEB"
"ENSMUSG00000035024","NCAPD3"
"ENSMUSG00000026988","WDSUB1"
"ENSMUSG00000028811","YARS1"
"ENSMUSG00000058301","UPF1"
"ENSMUSG00000030315","VGLL4"
"ENSMUSG00000030739","MYH14"
"ENSMUSG00000021413","PRPF4B"
"ENSMUSG00000094383","PRAMEF12"
"ENSMUSG00000094383","PRAMEF15"
"ENSMUSG00000094383","PRAMEF14"
"ENSMUSG00000094383","PRAMEF19"
"ENSMUSG00000094383","PRAMEF17"
"ENSMUSG00000094383","PRAMEF20"
"ENSMUSG00000094383","PRAMEF27"
"ENSMUSG00000094383","PRAMEF25"
"ENSMUSG00000094383","PRAMEF9"
"ENSMUSG00000094383","PRAMEF26"
"ENSMUSG00000004018","FANCL"
"ENSMUSG00000038256","BCL9"
"ENSMUSG00000032840","SPRING1"
"ENSMUSG00000096714","OR2AG1"
"ENSMUSG00000026239","PDE6D"
"ENSMUSG00000049643","C19orf47"
"ENSMUSG00000029003","MAD2L2"
"ENSMUSG00000003123","LIPE"
"ENSMUSG00000056211","R3HDM1"
"ENSMUSG00000024474","IK"
"ENSMUSG00000042719","NAA25"
"ENSMUSG00000028800","HDAC1"
"ENSMUSG00000094721","OR5B3"
"ENSMUSG00000004460","DNAJB11"
"ENSMUSG00000026354","LCT"
"ENSMUSG00000054404","SLFN5"
"ENSMUSG00000075588","HOXB2"
"ENSMUSG00000031832","TAF1C"
"ENSMUSG00000026087","MRPL30"
"ENSMUSG00000027879","SEC22B"
"ENSMUSG00000017390","ALDOC"
"ENSMUSG00000033633","CLEC18C"
"ENSMUSG00000033633","CLEC18A"
"ENSMUSG00000033633","CLEC18B"
"ENSMUSG00000021131","ERH"
"ENSMUSG00000033933","VHL"
"ENSMUSG00000033933","VHLL"
"ENSMUSG00000088218","RNU6-489P"
"ENSMUSG00000110519","OR7G2"
"ENSMUSG00000062245","OR2AJ1"
"ENSMUSG00000020167","TCF3"
"ENSMUSG00000020898","CTC1"
"ENSMUSG00000065592","MIR145"
"ENSMUSG00000047904","SSTR2"
"ENSMUSG00000040532","ABHD11"
"ENSMUSG00000065012","RNU6-1175P"
"ENSMUSG00000042448","HOXD1"
"ENSMUSG00000040253","GBP4"
"ENSMUSG00000022711","PMM2"
"ENSMUSG00000059839","ZNF429"
"ENSMUSG00000078253","KRTAP16-1"
"ENSMUSG00000038845","PHB"
"ENSMUSG00000054545","UGT1A6"
"ENSMUSG00000022805","CFAP91"
"ENSMUSG00000055817","MTA3"
"ENSMUSG00000047123","TICAM1"
"ENSMUSG00000033644","PIWIL2"
"ENSMUSG00000070330","TMEM235"
"ENSMUSG00000038437","MLLT6"
"ENSMUSG00000031858","MAU2"
"ENSMUSG00000042766","TRIM46"
"ENSMUSG00000091080","PRR23A"
"ENSMUSG00000091080","PRR23B"
"ENSMUSG00000091080","PRR23C"
"ENSMUSG00000039835","NHSL1"
"ENSMUSG00000031880","RRAD"
"ENSMUSG00000032735","ABLIM3"
"ENSMUSG00000041695","KCNJ2"
"ENSMUSG00000027840","WNT2B"
"ENSMUSG00000042616","OSCP1"
"ENSMUSG00000026502","DESI2"
"ENSMUSG00000040370","ETFRF1"
"ENSMUSG00000070644","ETNK2"
"ENSMUSG00000048644","CTXN1"
"ENSMUSG00000029059","PRXL2B"
"ENSMUSG00000078185","CHML"
"ENSMUSG00000119880","RNU6-105P"
"ENSMUSG00000046613","VWA5B2"
"ENSMUSG00000041757","PLEKHA6"
"ENSMUSG00000024109","NRXN1"
"ENSMUSG00000046913","OR5B2"
"ENSMUSG00000051166","EML5"
"ENSMUSG00000021414","FAM217A"
"ENSMUSG00000036960","CLCA2"
"ENSMUSG00000031090","NADSYN1"
"ENSMUSG00000037661","GPR160"
"ENSMUSG00000078580","ZNF764"
"ENSMUSG00000078580","ZNF747"
"ENSMUSG00000026398","NR5A2"
"ENSMUSG00000034683","PPP1R1C"
"ENSMUSG00000026353","UBXN4"
"ENSMUSG00000070866","ZNF804A"
"ENSMUSG00000033420","ANTXR1"
"ENSMUSG00000033200","TPSG1"
"ENSMUSG00000052749","TRIM5"
"ENSMUSG00000047603","ZNF233"
"ENSMUSG00000030060","HMCES"
"ENSMUSG00000033634","NAT8"
"ENSMUSG00000033634","NAT8B"
"ENSMUSG00000090346","VN1R5"
"ENSMUSG00000110008","OR51C1P"
"ENSMUSG00000002059","RAB34"
"ENSMUSG00000065533","MIR205"
"ENSMUSG00000040013","FKBP6"
"ENSMUSG00000020331","HCN2"
"ENSMUSG00000078593","P3R3URF"
"ENSMUSG00000119501","RNU6-17P"
"ENSMUSG00000028059","ARHGEF2"
"ENSMUSG00000029004","KMT2E"
"ENSMUSG00000033589","REEP4"
"ENSMUSG00000077239","SNORD66"
"ENSMUSG00000033943","MGA"
"ENSMUSG00000064141","ZFP69"
"ENSMUSG00000049382","KRT8"
"ENSMUSG00000089093","SNORD11"
"ENSMUSG00000027882","STXBP3"
"ENSMUSG00000000126","WNT9A"
"ENSMUSG00000018378","CUEDC1"
"ENSMUSG00000033819","PPP1R16A"
"ENSMUSG00000079429","MROH2A"
"ENSMUSG00000040254","SEMA3D"
"ENSMUSG00000031842","PDE4C"
"ENSMUSG00000040339","FAM102B"
"ENSMUSG00000040715","RSC1A1"
"ENSMUSG00000033379","ATP6V0B"
"ENSMUSG00000026249","SERPINE2"
"ENSMUSG00000031785","ADGRG1"
"ENSMUSG00000030157","CLEC2D"
"ENSMUSG00000036180","GATAD2A"
"ENSMUSG00000031893","TSNAXIP1"
"ENSMUSG00000096742","PRAMEF12"
"ENSMUSG00000096742","PRAMEF15"
"ENSMUSG00000096742","PRAMEF14"
"ENSMUSG00000096742","PRAMEF19"
"ENSMUSG00000096742","PRAMEF17"
"ENSMUSG00000096742","PRAMEF20"
"ENSMUSG00000096742","PRAMEF27"
"ENSMUSG00000096742","PRAMEF25"
"ENSMUSG00000096742","PRAMEF9"
"ENSMUSG00000096742","PRAMEF26"
"ENSMUSG00000115293","EEF1AKMT4-ECE2"
"ENSMUSG00000031949","ADAT1"
"ENSMUSG00000037737","ACTRT3"
"ENSMUSG00000037924","OR10J5"
"ENSMUSG00000068391","CHRAC1"
"ENSMUSG00000078513","PRAMEF12"
"ENSMUSG00000078513","PRAMEF15"
"ENSMUSG00000078513","PRAMEF14"
"ENSMUSG00000078513","PRAMEF19"
"ENSMUSG00000078513","PRAMEF17"
"ENSMUSG00000078513","PRAMEF20"
"ENSMUSG00000078513","PRAMEF27"
"ENSMUSG00000078513","PRAMEF25"
"ENSMUSG00000078513","PRAMEF9"
"ENSMUSG00000078513","PRAMEF26"
"ENSMUSG00002076493","RNU6-658P"
"ENSMUSG00000004054","MAP3K11"
"ENSMUSG00000027012","DYNC1I2"
"ENSMUSG00000024236","SVIL"
"ENSMUSG00000049456","OR10J3"
"ENSMUSG00000037103","DCAF15"
"ENSMUSG00000001909","TRMT1"
"ENSMUSG00000002428","HLTF"
"ENSMUSG00000027534","SNX16"
"ENSMUSG00000078657","CRNN"
"ENSMUSG00000042708","SHCBP1L"
"ENSMUSG00000020902","NTN1"
"ENSMUSG00000018341","IL12RB2"
"ENSMUSG00000046658","ZNF316"
"ENSMUSG00000020290","XPO1"
"ENSMUSG00000040136","ABCC8"
"ENSMUSG00000069825","SPATA22"
"ENSMUSG00000070551","MRGPRX3"
"ENSMUSG00000070551","MRGPRX2"
"ENSMUSG00000070551","MRGPRX1"
"ENSMUSG00000008482","RNF151"
"ENSMUSG00000032786","ALAS1"
"ENSMUSG00000037624","KCNK2"
"ENSMUSG00000039886","TMEM120A"
"ENSMUSG00000040795","IQCC"
"ENSMUSG00000028847","TRAPPC3"
"ENSMUSG00000035305","ROR1"
"ENSMUSG00000071481","OR2A2"
"ENSMUSG00000033762","RECQL4"
"ENSMUSG00000024177","NME4"
"ENSMUSG00000040883","TMEM205"
"ENSMUSG00000091013","VN1R5"
"ENSMUSG00000044595","DND1"
"ENSMUSG00000034910","PYGO1"
"ENSMUSG00000032807","ALOX12B"
"ENSMUSG00000031813","MVB12A"
"ENSMUSG00000025572","TMC6"
"ENSMUSG00000032399","RPL4"
"ENSMUSG00000029428","STX2"
"ENSMUSG00000079277","HOXD3"
"ENSMUSG00000088254","SCARNA14"
"ENSMUSG00000002504","SLC9A3R2"
"ENSMUSG00000029559","C12orf43"
"ENSMUSG00000045004","SPATA21"
"ENSMUSG00000053441","ADAMTS19"
"ENSMUSG00000003161","SRI"
"ENSMUSG00000059278","NAA38"
"ENSMUSG00000046574","PRR12"
"ENSMUSG00000048456","OR5B12"
"ENSMUSG00000070808","BICRA"
"ENSMUSG00000058057","METTL7A"
"ENSMUSG00000000439","MKRN2"
"ENSMUSG00000021494","DDX41"
"ENSMUSG00000049551","FZD9"
"ENSMUSG00000020877","SCRN2"
"ENSMUSG00000030498","GAS2"
"ENSMUSG00000094913","KRTAP4-5"
"ENSMUSG00000094913","KRTAP9-1"
"ENSMUSG00000078080","OR51F1"
"ENSMUSG00000041915","AMMECR1L"
"ENSMUSG00000022747","ST3GAL6"
"ENSMUSG00000037791","PHF12"
"ENSMUSG00000026626","PPP2R5A"
"ENSMUSG00000050786","CCDC126"
"ENSMUSG00000025235","BBS4"
"ENSMUSG00000035382","PCSK7"
"ENSMUSG00000063689","H2AC21"
"ENSMUSG00000026497","MIXL1"
"ENSMUSG00000032623","OAS1"
"ENSMUSG00000031494","CD209"
"ENSMUSG00000028133","RWDD3"
"ENSMUSG00000026536","MNDA"
"ENSMUSG00000045730","ADRB2"
"ENSMUSG00000046329","SLC25A23"
"ENSMUSG00000059439","BCAS3"
"ENSMUSG00000024601","ISOC1"
"ENSMUSG00000030317","TIMP4"
"ENSMUSG00000022533","ATP13A3"
"ENSMUSG00000028707","DMBX1"
"ENSMUSG00000013593","NDUFS2"
"ENSMUSG00000039208","METRNL"
"ENSMUSG00000047799","PRAMEF12"
"ENSMUSG00000047799","PRAMEF15"
"ENSMUSG00000047799","PRAMEF14"
"ENSMUSG00000047799","PRAMEF19"
"ENSMUSG00000047799","PRAMEF17"
"ENSMUSG00000047799","PRAMEF20"
"ENSMUSG00000047799","PRAMEF27"
"ENSMUSG00000047799","PRAMEF25"
"ENSMUSG00000047799","PRAMEF9"
"ENSMUSG00000047799","PRAMEF26"
"ENSMUSG00000057229","DMAC2"
"ENSMUSG00000013974","MCEMP1"
"ENSMUSG00000026113","INPP4A"
"ENSMUSG00000028096","GPR89A"
"ENSMUSG00000028096","GPR89B"
"ENSMUSG00000048752","PRSS50"
"ENSMUSG00000000278","SCPEP1"
"ENSMUSG00000056752","DNAH9"
"ENSMUSG00000009248","ASCL2"
"ENSMUSG00000007837","PRRG2"
"ENSMUSG00000026790","ODF2"
"ENSMUSG00000030283","ST8SIA1"
"ENSMUSG00000062551","PRL"
"ENSMUSG00000022544","FAM86B1"
"ENSMUSG00000022544","FAM86B2"
"ENSMUSG00000042207","KDM5B"
"ENSMUSG00000041577","PRELP"
"ENSMUSG00000023176","CPN2"
"ENSMUSG00000021373","CAP2"
"ENSMUSG00000032482","CSPG5"
"ENSMUSG00000035051","DHX57"
"ENSMUSG00000034177","RNF43"
"ENSMUSG00000000942","HOXA4"
"ENSMUSG00000095630","IGKV4-1"
"ENSMUSG00000015829","TNR"
"ENSMUSG00000037689","TMEM247"
"ENSMUSG00000056820","TSNAX-DISC1"
"ENSMUSG00000068696","GPR88"
"ENSMUSG00000024610","CD74"
"ENSMUSG00000095066","DEFA1"
"ENSMUSG00000095066","DEFA1B"
"ENSMUSG00000064949","SNORA61"
"ENSMUSG00000057173","RFX8"
"ENSMUSG00000029516","CIT"
"ENSMUSG00000018770","ATP5MC3"
"ENSMUSG00000081948","OR4S2"
"ENSMUSG00000057454","LYPD3"
"ENSMUSG00000021583","ERAP1"
"ENSMUSG00000025499","HRAS"
"ENSMUSG00000096257","CCER2"
"ENSMUSG00000000693","LOXL3"
"ENSMUSG00000026085","LYG1"
"ENSMUSG00000026701","PRDX6"
"ENSMUSG00000022651","RETNLB"
"ENSMUSG00000084552","RNU2-17P"
"ENSMUSG00000056305","USP39"
"ENSMUSG00000049235","RBMXL1"
"ENSMUSG00000061455","STX17"
"ENSMUSG00000065440","MIRLET7G"
"ENSMUSG00000117621","HSPE1"
"ENSMUSG00000021785","NGLY1"
"ENSMUSG00000052397","EZR"
"ENSMUSG00000027227","SORD"
"ENSMUSG00000042279","H1-8"
"ENSMUSG00000090641","ZNF845"
"ENSMUSG00000068328","AUP1"
"ENSMUSG00000071652","INTS5"
"ENSMUSG00000021893","CAPN7"
"ENSMUSG00000024990","RBP4"
"ENSMUSG00000106631","BTBD8"
"ENSMUSG00000020936","NMT1"
"ENSMUSG00000029596","SDSL"
"ENSMUSG00000040102","KLHL42"
"ENSMUSG00000036353","P2RY12"
"ENSMUSG00000021501","CAMLG"
"ENSMUSG00000023943","SULT1C3"
"ENSMUSG00000032356","RASGRF1"
"ENSMUSG00000075174","OR8K3"
"ENSMUSG00000028779","PEF1"
"ENSMUSG00000114279","H2BC5"
"ENSMUSG00000045362","TNFRSF10B"
"ENSMUSG00000045362","TNFRSF10C"
"ENSMUSG00000045362","TNFRSF10D"
"ENSMUSG00000110171","OR5P2"
"ENSMUSG00000060180","MYH13"
"ENSMUSG00000024163","MAPK8IP3"
"ENSMUSG00000038059","SMIM3"
"ENSMUSG00000057770","OR52N2"
"ENSMUSG00000002835","CHAF1A"
"ENSMUSG00000034473","SEC22A"
"ENSMUSG00000026585","KIFAP3"
"ENSMUSG00000073987","GGH"
"ENSMUSG00000034154","INO80"
"ENSMUSG00000018395","KIF3A"
"ENSMUSG00000024857","CABP2"
"ENSMUSG00000026036","NIF3L1"
"ENSMUSG00000026960","ARL6IP6"
"ENSMUSG00000026417","PIGR"
"ENSMUSG00000079263","SLCO1A2"
"ENSMUSG00000107392","PRAMEF12"
"ENSMUSG00000107392","PRAMEF15"
"ENSMUSG00000107392","PRAMEF14"
"ENSMUSG00000107392","PRAMEF19"
"ENSMUSG00000107392","PRAMEF17"
"ENSMUSG00000107392","PRAMEF20"
"ENSMUSG00000107392","PRAMEF27"
"ENSMUSG00000107392","PRAMEF25"
"ENSMUSG00000107392","PRAMEF9"
"ENSMUSG00000107392","PRAMEF26"
"ENSMUSG00000021510","ZNF845"
"ENSMUSG00000047969","OR5T1"
"ENSMUSG00000047969","OR5T3"
"ENSMUSG00000049305","CCDC71"
"ENSMUSG00000027805","PFN2"
"ENSMUSG00000065159","RNU6-590P"
"ENSMUSG00000062866","PHACTR2"
"ENSMUSG00000028730","CFAP57"
"ENSMUSG00000058126","TPM3"
"ENSMUSG00000119414","RNA5S2"
"ENSMUSG00000119414","RNA5S3"
"ENSMUSG00000064090","VRK2"
"ENSMUSG00000030397","MARK4"
"ENSMUSG00000021226","ACOT1"
"ENSMUSG00000021226","ACOT2"
"ENSMUSG00000073898","OR10A2"
"ENSMUSG00000073898","OR10A5"
"ENSMUSG00000043219","HOXA6"
"ENSMUSG00000047719","UBIAD1"
"ENSMUSG00000026193","FN1"
"ENSMUSG00000028016","INTS12"
"ENSMUSG00000030854","PTPN5"
"ENSMUSG00000054469","LCLAT1"
"ENSMUSG00000067524","OR4D6"
"ENSMUSG00000064880","SNORA63B"
"ENSMUSG00000061549","OR14C36"
"ENSMUSG00000027961","LRRC39"
"ENSMUSG00000026142","RHBDD1"
"ENSMUSG00000074476","SPC24"
"ENSMUSG00000035247","HECTD1"
"ENSMUSG00000108900","CCDC194"
"ENSMUSG00000071648","ROM1"
"ENSMUSG00000042462","DCTPP1"
"ENSMUSG00000034109","GOLIM4"
"ENSMUSG00000006542","PRKAG3"
"ENSMUSG00000065482","MIR302C"
"ENSMUSG00000022044","STMN4"
"ENSMUSG00000064115","CADM2"
"ENSMUSG00000001095","SLC13A2"
"ENSMUSG00000033061","RESP18"
"ENSMUSG00000020686","GAS2L2"
"ENSMUSG00000006007","PDC"
"ENSMUSG00000029780","NT5C3A"
"ENSMUSG00000051331","CACNA1C"
"ENSMUSG00000022858","TRA2B"
"ENSMUSG00000043531","SORCS1"
"ENSMUSG00000001016","ILF2"
"ENSMUSG00000029101","RGS12"
"ENSMUSG00000079434","NEU2"
"ENSMUSG00000030048","GKN3P"
"ENSMUSG00000077962","MIR874"
"ENSMUSG00000021879","DNAH12"
"ENSMUSG00000064044","OR2AK2"
"ENSMUSG00000070368","PROK1"
"ENSMUSG00000073724","PRAMEF12"
"ENSMUSG00000073724","PRAMEF15"
"ENSMUSG00000073724","PRAMEF14"
"ENSMUSG00000073724","PRAMEF19"
"ENSMUSG00000073724","PRAMEF17"
"ENSMUSG00000073724","PRAMEF20"
"ENSMUSG00000073724","PRAMEF27"
"ENSMUSG00000073724","PRAMEF25"
"ENSMUSG00000073724","PRAMEF9"
"ENSMUSG00000073724","PRAMEF26"
"ENSMUSG00000026535","MNDA"
"ENSMUSG00002076728","RN7SKP150"
"ENSMUSG00000008226","SCRN3"
"ENSMUSG00000025236","ADPGK"
"ENSMUSG00000047021","CFAP65"
"ENSMUSG00000048154","KMT2D"
"ENSMUSG00000053091","LINS1"
"ENSMUSG00000049109","THEMIS"
"ENSMUSG00000024866","ACY3"
"ENSMUSG00000057396","ZNF845"
"ENSMUSG00000028793","RNF19B"
"ENSMUSG00000024340","BTNL2"
"ENSMUSG00000022510","TP63"
"ENSMUSG00000028885","SMPDL3B"
"ENSMUSG00000019027","DNAH1"
"ENSMUSG00000022090","PDLIM2"
"ENSMUSG00000018199","RO60"
"ENSMUSG00000062683","ATP5MC2"
"ENSMUSG00000053289","DDX10"
"ENSMUSG00000089704","GALNT2"
"ENSMUSG00000057789","BAK1"
"ENSMUSG00000030647","NDUFC2-KCTD14"
"ENSMUSG00000030647","NDUFC2"
"ENSMUSG00000042678","MYO15A"
"ENSMUSG00000028758","KIF17"
"ENSMUSG00000006389","MPL"
"ENSMUSG00000074397","FOXR1"
"ENSMUSG00000034235","USP54"
"ENSMUSG00000065494","MIR28"
"ENSMUSG00000028101","PIAS3"
"ENSMUSG00000027868","TBX15"
"ENSMUSG00000026179","PNKD"
"ENSMUSG00000022842","EEF1AKMT4-ECE2"
"ENSMUSG00000004328","HIF3A"
"ENSMUSG00000065432","MIR208A"
"ENSMUSG00000039977","DEUP1"
"ENSMUSG00000026896","IFIH1"
"ENSMUSG00000048109","RBM15"
"ENSMUSG00000067629","SYNGAP1"
"ENSMUSG00000020166","CNOT2"
"ENSMUSG00000047564","KRTAP3-1"
"ENSMUSG00000041959","S100A10"
"ENSMUSG00000023175","BSG"
"ENSMUSG00000036469","MARCHF1"
"ENSMUSG00000109378","U2AF1L4"
"ENSMUSG00000065260","RNU6-1048P"
"ENSMUSG00000095763","PRAMEF12"
"ENSMUSG00000095763","PRAMEF15"
"ENSMUSG00000095763","PRAMEF14"
"ENSMUSG00000095763","PRAMEF19"
"ENSMUSG00000095763","PRAMEF17"
"ENSMUSG00000095763","PRAMEF20"
"ENSMUSG00000095763","PRAMEF27"
"ENSMUSG00000095763","PRAMEF25"
"ENSMUSG00000095763","PRAMEF9"
"ENSMUSG00000095763","PRAMEF26"
"ENSMUSG00000035901","DENND5A"
"ENSMUSG00000064830","RNVU1-25"
"ENSMUSG00000064830","RNVU1-26"
"ENSMUSG00000064830","RNVU1-24"
"ENSMUSG00000013833","MED16"
"ENSMUSG00000039257","VSTM2B"
"ENSMUSG00000095074","PRAMEF12"
"ENSMUSG00000095074","PRAMEF15"
"ENSMUSG00000095074","PRAMEF14"
"ENSMUSG00000095074","PRAMEF19"
"ENSMUSG00000095074","PRAMEF17"
"ENSMUSG00000095074","PRAMEF20"
"ENSMUSG00000095074","PRAMEF27"
"ENSMUSG00000095074","PRAMEF25"
"ENSMUSG00000095074","PRAMEF9"
"ENSMUSG00000095074","PRAMEF26"
"ENSMUSG00000063894","ZKSCAN8"
"ENSMUSG00000030120","MLF2"
"ENSMUSG00000118923","RNU6-1099P"
"ENSMUSG00000042641","RGSL1"
"ENSMUSG00000045780","OR51V1"
"ENSMUSG00000060816","VN1R5"
"ENSMUSG00000029595","LHX5"
"ENSMUSG00002076308","PISRT1"
"ENSMUSG00000033788","DYSF"
"ENSMUSG00000020935","DCAKD"
"ENSMUSG00000000204","SLFN12"
"ENSMUSG00000000204","SLFN12L"
"ENSMUSG00002076689","RN7SKP212"
"ENSMUSG00000034023","FANCD2"
"ENSMUSG00000026586","PRRX1"
"ENSMUSG00000004996","MRI1"
"ENSMUSG00000060376","BCKDHA"
"ENSMUSG00000032178","ILF3"
"ENSMUSG00000007097","ATP1A2"
"ENSMUSG00002075167","RN7SKP197"
"ENSMUSG00000047773","ANKFN1"
"ENSMUSG00000030525","CHRFAM7A"
"ENSMUSG00000003206","EBI3"
"ENSMUSG00000090659","ZNF429"
"ENSMUSG00000044338","APLNR"
"ENSMUSG00000040412","ELAPOR1"
"ENSMUSG00000075166","OR8I2"
"ENSMUSG00000029190","KIAA0232"
"ENSMUSG00000024456","DIAPH1"
"ENSMUSG00000036251","TRPM8"
"ENSMUSG00000074283","ZNF233"
"ENSMUSG00000007653","GABRB2"
"ENSMUSG00000043953","CCRL2"
"ENSMUSG00000024072","YIPF4"
"ENSMUSG00000118623","GANC"
"ENSMUSG00000070306","CCDC153"
"ENSMUSG00000052303","MRGPRX3"
"ENSMUSG00000052303","MRGPRX2"
"ENSMUSG00000052303","MRGPRX1"
"ENSMUSG00000008373","PRPF31"
"ENSMUSG00000021786","OXSM"
"ENSMUSG00000062901","KLHL24"
"ENSMUSG00000028963","UTS2"
"ENSMUSG00000039578","CCSER1"
"ENSMUSG00000026107","NABP1"
"ENSMUSG00000068860","C1orf56"
"ENSMUSG00000035202","LARS2"
"ENSMUSG00000045095","MAGI1"
"ENSMUSG00000073600","PROB1"
"ENSMUSG00000043485","KRT34"
"ENSMUSG00000035455","FIGNL1"
"ENSMUSG00000034820","CPSF7"
"ENSMUSG00000073234","FAM237B"
"ENSMUSG00000012889","PODNL1"
"ENSMUSG00000022195","C5orf22"
"ENSMUSG00000002963","PNKP"
"ENSMUSG00000034748","SIRT6"
"ENSMUSG00000067750","KHDC1"
"ENSMUSG00000062314","OR9I1"
"ENSMUSG00000032494","TDGF1"
"ENSMUSG00000064252","OR2T5"
"ENSMUSG00000064252","OR2T29"
"ENSMUSG00000064252","OR2T4"
"ENSMUSG00000119747","RNU6-787P"
"ENSMUSG00000008590","HTR3B"
"ENSMUSG00000026035","PPIL3"
"ENSMUSG00000023039","KRT7"
"ENSMUSG00000070236","RNU6-24P"
"ENSMUSG00000048236","OVCH2"
"ENSMUSG00000073900","OR2AG1"
"ENSMUSG00000030303","FAR2"
"ENSMUSG00000000392","FAP"
"ENSMUSG00000027787","NMD3"
"ENSMUSG00000108167","OR2Y1"
"ENSMUSG00000028713","CYP4B1"
"ENSMUSG00000027806","TSC22D2"
"ENSMUSG00000033855","STON1"
"ENSMUSG00000064225","PAQR9"
"ENSMUSG00000015619","GATA3"
"ENSMUSG00000044362","CCDC89"
"ENSMUSG00000001445","MRPL10"
"ENSMUSG00000025163","CD7"
"ENSMUSG00000006412","PFDN2"
"ENSMUSG00000093839","OR4D2"
"ENSMUSG00000049314","FBXW12"
"ENSMUSG00000015843","RXRG"
"ENSMUSG00000061286","EXOSC5"
"ENSMUSG00000029388","EIF2B1"
"ENSMUSG00000045257","MORN2"
"ENSMUSG00000002265","PEG3"
"ENSMUSG00000052369","TMEM106C"
"ENSMUSG00000020303","STC2"
"ENSMUSG00000032010","USP2"
"ENSMUSG00000027374","MRPS5"
"ENSMUSG00000031972","ACTA1"
"ENSMUSG00000038663","FSD2"
"ENSMUSG00000032590","APEH"
"ENSMUSG00000021747","CFAP20DC"
"ENSMUSG00000047631","APOF"
"ENSMUSG00000027939","NUP210L"
"ENSMUSG00000001504","IRX2"
"ENSMUSG00000031672","GOT2"
"ENSMUSG00000002274","METRN"
"ENSMUSG00000037458","AZIN1"
"ENSMUSG00000025422","AGAP2"
"ENSMUSG00000092558","MED20"
"ENSMUSG00000057761","OR5M1"
"ENSMUSG00000057761","OR5M10"
"ENSMUSG00000109864","EID3"
"ENSMUSG00000033313","FBXL8"
"ENSMUSG00000026547","TAGLN2"
"ENSMUSG00000075571","DEFB135"
"ENSMUSG00000076583","IGKV4-1"
"ENSMUSG00000050468","ASTL"
"ENSMUSG00000047518","SLFNL1"
"ENSMUSG00000000148","BRAT1"
"ENSMUSG00002076737","RNU6-505P"
"ENSMUSG00000036816","ATOH7"
"ENSMUSG00000020525","PPM1D"
"ENSMUSG00000047053","TEDDM1"
"ENSMUSG00000034247","PLEKHM1"
"ENSMUSG00000029265","DR1"
"ENSMUSG00000026251","CHRND"
"ENSMUSG00000060671","ATP8B2"
"ENSMUSG00000034456","UROC1"
"ENSMUSG00000031807","PGLS"
"ENSMUSG00000051985","IGFN1"
"ENSMUSG00000025983","CCDC150"
"ENSMUSG00000039713","PLEKHG5"
"ENSMUSG00000004207","PSAP"
"ENSMUSG00000044220","NKX2-3"
"ENSMUSG00000031786","DRC7"
"ENSMUSG00000046679","C2orf42"
